City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
270,domoni,-12.2569,44.5319,25.85,80,100,3.92,KM,Mon Mar  6 17:34:19 2023
271,praia da vitoria,38.7333,-27.0667,18.14,88,75,13.26,PT,Mon Mar  6 17:34:19 2023
272,natal,-5.795,-35.2094,26.36,78,40,5.14,BR,Mon Mar  6 17:28:07 2023
273,cayenne,4.9333,-52.3333,27.02,78,20,4.12,GF,Mon Mar  6 17:34:20 2023
274,eloy,32.7559,-111.5548,23.87,30,76,3.14,US,Mon Mar  6 17:34:21 2023
275,grindavik,63.8424,-22.4338,-3.74,58,0,7.2,IS,Mon Mar  6 17:34:21 2023
276,barillas,15.8036,-91.3158,22.33,49,19,2.37,GT,Mon Mar  6 17:34:22 2023
277,geraldton,-28.7667,114.6,15.23,82,0,3.6,AU,Mon Mar  6 17:34:23 2023
278,cumberland,35.0502,-78.8664,23.28,34,0,5.14,US,Mon Mar  6 17:34:23 2023
279,hokitika,-42.7167,170.9667,16.77,59,86,1.24,NZ,Mon Mar  6 17:34:24 2023
280,sur,22.5667,59.5289,24.66,51,0,3.39,OM,Mon Mar  6 17:34:24 2023
281,nelspruit,-25.4745,30.9703,23.45,94,92,3.09,ZA,Mon Mar  6 17:34:25 2023
282,pangody,65.85,74.4859,-17.06,97,100,3.26,RU,Mon Mar  6 17:31:51 2023
283,teguise,29.0605,-13.564,16.12,77,20,2.57,ES,Mon Mar  6 17:34:26 2023
284,pokhara,28.2333,83.9833,15.99,27,10,2.97,NP,Mon Mar  6 17:31:37 2023
285,roald,62.5833,6.1333,-1.8,93,100,2.06,NO,Mon Mar  6 17:34:27 2023
286,kodinsk,58.6881,99.1844,-12.63,97,100,2.35,RU,Mon Mar  6 17:34:28 2023
287,manokwari,-0.8667,134.0833,25.96,78,97,1.07,ID,Mon Mar  6 17:34:28 2023
288,sint-gillis-waas,51.228,4.1206,5.59,94,100,4.02,BE,Mon Mar  6 17:34:29 2023
289,brive-la-gaillarde,45.25,1.5,1.27,98,58,0.79,FR,Mon Mar  6 17:34:29 2023
290,mana,5.6592,-53.7767,25.03,85,100,4.79,GF,Mon Mar  6 17:34:30 2023
291,talaya,61.3833,152.75,-26.6,95,100,0.53,RU,Mon Mar  6 17:34:30 2023
292,gamba,-2.65,10.0,26.19,85,100,2.55,GA,Mon Mar  6 17:34:31 2023
293,kaeo,-35.1,173.7833,21.29,87,73,2.15,NZ,Mon Mar  6 17:34:31 2023
294,margherita,27.2833,95.6833,17.01,80,48,1.37,IN,Mon Mar  6 17:34:31 2023
295,anloga,5.7947,0.8973,27.93,84,80,8.5,GH,Mon Mar  6 17:34:32 2023
296,kenora,49.8167,-94.4337,-7.46,45,0,6.17,CA,Mon Mar  6 17:32:42 2023
297,arlit,18.7369,7.3853,26.65,9,53,4.99,NE,Mon Mar  6 17:34:32 2023
298,atherton,53.5237,-2.4935,4.68,80,100,4.29,GB,Mon Mar  6 17:34:33 2023
299,pangnirtung,66.1451,-65.7125,-5.0,93,20,0.0,CA,Mon Mar  6 17:30:58 2023
300,koygorodok,60.445,50.9968,-11.62,98,98,0.97,RU,Mon Mar  6 17:34:33 2023
301,abu dhabi,24.4667,54.3667,25.53,60,0,0.51,AE,Mon Mar  6 17:27:38 2023
302,nexo,55.0607,15.1306,2.05,64,51,5.52,DK,Mon Mar  6 17:34:34 2023
303,goderich,43.7501,-81.7165,3.28,69,100,6.69,CA,Mon Mar  6 17:34:34 2023
304,westport,41.1415,-73.3579,10.9,26,0,6.17,US,Mon Mar  6 17:34:34 2023
305,maloy,61.9353,5.1136,-2.37,59,99,7.08,NO,Mon Mar  6 17:34:35 2023
306,sorland,67.667,12.6934,-3.08,43,94,6.46,NO,Mon Mar  6 17:34:35 2023
307,alasehir,38.3508,28.5172,7.87,83,7,1.76,TR,Mon Mar  6 17:34:35 2023
308,wahpeton,46.2652,-96.6059,-2.27,79,0,12.35,US,Mon Mar  6 17:34:36 2023
309,yumen,40.2833,97.2,4.54,32,0,5.29,CN,Mon Mar  6 17:34:36 2023
310,coruripe,-10.1256,-36.1756,26.66,74,87,5.82,BR,Mon Mar  6 17:31:08 2023
311,miraflores,19.2167,-98.8083,29.42,19,77,1.32,MX,Mon Mar  6 17:34:36 2023
312,port keats,-14.25,129.55,28.59,80,88,4.59,AU,Mon Mar  6 17:34:37 2023
313,port-cartier,50.0334,-66.8654,6.12,92,95,4.27,CA,Mon Mar  6 17:34:37 2023
314,korla,41.7597,86.1469,6.19,47,61,0.24,CN,Mon Mar  6 17:34:37 2023
315,mar del plata,-38.0023,-57.5575,28.24,76,20,3.6,AR,Mon Mar  6 17:34:38 2023
316,broken hill,-31.95,141.4333,17.53,59,0,4.9,AU,Mon Mar  6 17:32:39 2023
317,katobu,-4.9408,122.5276,24.28,93,93,1.55,ID,Mon Mar  6 17:34:38 2023
318,fernie,49.5,-115.0687,0.38,81,88,1.68,CA,Mon Mar  6 17:30:42 2023
319,saint-pierre,-21.3393,55.4781,25.87,78,100,2.06,RE,Mon Mar  6 17:34:39 2023
320,eydhafushi,5.1033,73.0708,27.22,77,98,5.58,MV,Mon Mar  6 17:34:39 2023
321,syamzha,60.0158,41.0614,-10.08,98,99,1.79,RU,Mon Mar  6 17:34:39 2023
322,vetlanda,57.4289,15.0776,-5.53,88,97,1.24,SE,Mon Mar  6 17:34:40 2023
323,mapiripan,2.8892,-72.1256,23.86,92,81,2.65,CO,Mon Mar  6 17:34:40 2023
324,kudahuvadhoo,2.6708,72.8944,27.46,75,100,4.58,MV,Mon Mar  6 17:34:40 2023
325,zeya,53.75,127.2667,-18.53,88,30,1.87,RU,Mon Mar  6 17:34:41 2023
326,nantucket,41.2835,-70.0995,8.08,40,0,7.2,US,Mon Mar  6 17:31:00 2023
327,namibe,-15.1961,12.1522,21.56,80,20,2.14,AO,Mon Mar  6 17:34:41 2023
328,lavrentiya,65.5833,-171.0,-7.85,94,100,3.74,RU,Mon Mar  6 17:34:42 2023
329,tiksi,71.6872,128.8694,-23.99,98,100,2.29,RU,Mon Mar  6 17:34:42 2023
330,udala,43.0778,-2.5125,5.9,91,44,2.06,ES,Mon Mar  6 17:34:42 2023
331,lebu,-37.6167,-73.65,16.61,90,47,3.65,CL,Mon Mar  6 17:34:43 2023
332,dwarka,22.2394,68.9678,23.93,69,0,3.07,IN,Mon Mar  6 17:34:44 2023
333,bambous virieux,-20.3428,57.7575,25.14,94,75,1.03,MU,Mon Mar  6 17:34:44 2023
334,kedrovyy,56.1667,91.8167,-1.74,80,100,5.87,RU,Mon Mar  6 17:34:45 2023
335,luena,-11.7833,19.9167,18.18,94,93,0.79,AO,Mon Mar  6 17:34:45 2023
336,sao gabriel da cachoeira,-0.1303,-67.0892,29.89,74,20,1.03,BR,Mon Mar  6 17:34:45 2023
337,adrar,20.5022,-10.0711,24.29,11,100,3.93,MR,Mon Mar  6 17:34:46 2023
338,san juan,-31.5375,-68.5364,33.54,25,1,4.89,AR,Mon Mar  6 17:32:44 2023
339,lyudinovo,53.8664,34.4478,-7.93,90,22,2.73,RU,Mon Mar  6 17:34:46 2023
340,shambu,9.5667,37.1,14.54,58,87,2.35,ET,Mon Mar  6 17:34:47 2023
341,bilibino,68.0546,166.4372,-29.89,93,7,1.2,RU,Mon Mar  6 17:32:19 2023
342,pangoa,-12.1167,-73.0,23.49,87,88,0.12,PE,Mon Mar  6 17:34:47 2023
343,chilca,-12.5211,-76.7372,23.5,77,57,3.48,PE,Mon Mar  6 17:34:47 2023
344,el progreso,15.4,-87.8,29.86,51,20,7.2,HN,Mon Mar  6 17:34:48 2023
345,huarmey,-10.0681,-78.1522,24.39,74,99,3.97,PE,Mon Mar  6 17:34:48 2023
346,along,28.1667,94.7667,15.92,88,81,0.85,IN,Mon Mar  6 17:34:48 2023
347,tsabong,-26.0217,22.401,25.07,50,60,3.03,BW,Mon Mar  6 17:34:49 2023
348,arkhangelsk,64.5401,40.5433,-12.94,85,0,3.0,RU,Mon Mar  6 17:34:49 2023
349,avera,33.194,-82.5271,25.73,54,27,2.2,US,Mon Mar  6 17:34:49 2023
350,arcata,40.8665,-124.0828,8.71,88,75,6.69,US,Mon Mar  6 17:34:50 2023
351,lompoc,34.6391,-120.4579,14.41,69,75,6.26,US,Mon Mar  6 17:34:50 2023
352,russell,32.3502,-85.1999,29.6,26,0,2.57,US,Mon Mar  6 17:34:50 2023
353,provideniya,64.3833,-173.3,-5.91,86,100,3.0,RU,Mon Mar  6 17:34:51 2023
354,twin falls,42.3505,-114.6445,-2.81,86,100,3.09,US,Mon Mar  6 17:34:51 2023
355,luanda,-8.8368,13.2343,24.59,83,81,3.35,AO,Mon Mar  6 17:33:24 2023
356,sampit,-2.5333,112.95,22.44,99,79,0.84,ID,Mon Mar  6 17:34:51 2023
357,iturama,-19.7281,-50.1956,24.64,79,12,0.55,BR,Mon Mar  6 17:28:37 2023
358,wau,7.7029,27.9953,31.39,34,86,0.86,SS,Mon Mar  6 17:34:52 2023
359,majene,-3.5403,118.9707,25.21,81,99,1.66,ID,Mon Mar  6 17:33:41 2023
360,sharjah,25.3573,55.4033,21.99,63,0,1.54,AE,Mon Mar  6 17:34:52 2023
361,sorong,-0.8833,131.25,27.33,77,71,2.39,ID,Mon Mar  6 17:31:37 2023
362,carazinho,-28.2839,-52.7864,22.69,94,95,2.83,BR,Mon Mar  6 17:34:53 2023
363,pastavy,55.1168,26.8326,-5.97,91,35,2.69,BY,Mon Mar  6 17:34:53 2023
364,beidao,34.5686,105.8933,9.84,33,91,0.77,CN,Mon Mar  6 17:34:53 2023
365,huaraz,-9.5333,-77.5333,13.63,90,99,1.82,PE,Mon Mar  6 17:34:54 2023
366,karratha,-20.7377,116.8463,29.08,74,4,1.96,AU,Mon Mar  6 17:34:54 2023
367,chase,50.8165,-119.6857,4.07,77,98,0.25,CA,Mon Mar  6 17:34:54 2023
368,sal rei,16.1833,-22.9167,21.37,79,15,6.04,CV,Mon Mar  6 17:34:55 2023
369,los llanos de aridane,28.6585,-17.9182,16.86,79,0,2.57,ES,Mon Mar  6 17:34:55 2023
370,bam,29.106,58.357,19.73,31,3,3.38,IR,Mon Mar  6 17:34:55 2023
371,banda aceh,5.5577,95.3222,23.97,82,0,5.35,ID,Mon Mar  6 17:34:56 2023
372,puerto escondido,15.85,-97.0667,30.46,62,20,5.14,MX,Mon Mar  6 17:34:56 2023
373,qaqortoq,60.7167,-46.0333,-4.66,97,56,1.87,GL,Mon Mar  6 17:31:17 2023
374,canton,23.1167,113.25,21.04,51,32,2.88,CN,Mon Mar  6 17:34:57 2023
375,manta,-0.95,-80.7333,26.88,78,40,2.06,EC,Mon Mar  6 17:34:57 2023
376,cloquet,46.7216,-92.4594,2.66,81,100,1.54,US,Mon Mar  6 17:30:36 2023
377,iqaluit,63.7506,-68.5145,-4.15,100,75,6.71,CA,Mon Mar  6 17:34:57 2023
378,moose factory,51.2585,-80.6094,-6.0,49,0,3.6,CA,Mon Mar  6 17:34:58 2023
379,coquimbo,-29.9533,-71.3436,20.85,73,20,5.14,CL,Mon Mar  6 17:30:40 2023
380,qurayyat,31.3318,37.3428,11.1,62,0,5.14,SA,Mon Mar  6 17:34:58 2023
381,yuancheng,36.652,107.7896,5.49,19,34,0.94,CN,Mon Mar  6 17:34:58 2023
382,balkanabat,39.5108,54.3671,18.91,34,86,5.56,TM,Mon Mar  6 17:34:59 2023
383,marmande,44.5,0.1667,2.11,81,24,1.12,FR,Mon Mar  6 17:34:59 2023
384,giaveno,45.047,7.3492,7.67,75,62,2.3,IT,Mon Mar  6 17:34:59 2023
385,batemans bay,-35.7167,150.1833,20.05,33,9,4.09,AU,Mon Mar  6 17:35:00 2023
386,kruisfontein,-34.0033,24.7314,16.91,85,87,1.48,ZA,Mon Mar  6 17:35:00 2023
387,tateyama,34.9833,139.8667,8.94,68,1,1.67,JP,Mon Mar  6 17:35:00 2023
388,andros town,24.7,-77.7667,27.98,61,2,4.65,BS,Mon Mar  6 17:35:01 2023
389,touros,-5.1989,-35.4608,26.55,78,93,6.38,BR,Mon Mar  6 17:35:01 2023
390,arys,42.4252,68.795,14.88,43,44,6.31,KZ,Mon Mar  6 17:35:01 2023
391,tazovskiy,67.4667,78.7,-22.19,100,100,2.38,RU,Mon Mar  6 17:32:14 2023
392,nago,26.5881,127.9761,14.47,60,2,3.13,JP,Mon Mar  6 17:35:02 2023
393,sinnamary,5.3833,-52.95,24.89,86,99,5.54,GF,Mon Mar  6 17:32:03 2023
394,torbat-e jam,35.244,60.6225,15.85,29,1,2.75,IR,Mon Mar  6 17:35:02 2023
395,abu kamal,34.4506,40.9171,15.59,50,24,6.73,SY,Mon Mar  6 17:35:03 2023
396,picos,-7.0769,-41.4669,26.83,63,73,1.36,BR,Mon Mar  6 17:32:51 2023
397,gat,31.61,34.7642,14.67,100,55,2.28,IL,Mon Mar  6 17:33:02 2023
398,lovozero,68.005,35.0117,-16.95,94,100,1.3,RU,Mon Mar  6 17:35:04 2023
399,bonavista,48.6499,-53.1147,-3.1,95,94,3.44,CA,Mon Mar  6 17:34:00 2023
400,klaksvik,62.2266,-6.589,-1.49,57,100,13.06,FO,Mon Mar  6 17:35:04 2023
401,cheremukhovo,60.3484,59.9851,-17.52,99,98,0.25,RU,Mon Mar  6 17:35:05 2023
402,fort nelson,58.8053,-122.7002,-11.14,42,0,2.24,CA,Mon Mar  6 17:35:05 2023
403,inirida,3.8653,-67.9239,24.29,93,100,0.82,CO,Mon Mar  6 17:35:05 2023
404,severo-kurilsk,50.6789,156.125,0.51,90,100,4.63,RU,Mon Mar  6 17:35:06 2023
405,urumqi,43.801,87.6005,-1.47,86,67,2.0,CN,Mon Mar  6 17:31:06 2023
406,raglan,-37.8,174.8833,20.8,60,3,2.35,NZ,Mon Mar  6 17:35:07 2023
407,kamenka,51.3223,42.7678,-8.5,98,69,2.19,RU,Mon Mar  6 17:35:08 2023
408,college,64.8569,-147.8028,-1.22,67,75,0.0,US,Mon Mar  6 17:35:08 2023
409,lithakia,37.7167,20.8333,11.65,70,100,7.39,GR,Mon Mar  6 17:35:08 2023
410,mersing,2.4312,103.8405,23.95,94,40,2.57,MY,Mon Mar  6 17:35:09 2023
411,ketchikan,55.3422,-131.6461,0.26,34,20,1.54,US,Mon Mar  6 17:35:09 2023
412,huaihua,27.5494,109.9592,16.22,94,83,0.81,CN,Mon Mar  6 17:35:10 2023
413,buala,-8.145,159.5921,27.86,80,96,2.89,SB,Mon Mar  6 17:35:10 2023
414,staryy nadym,65.6118,72.6842,-17.54,97,100,4.29,RU,Mon Mar  6 17:35:12 2023
415,rio branco,-9.9747,-67.81,28.34,83,40,3.6,BR,Mon Mar  6 17:35:14 2023
416,lukovetskiy,64.2956,41.9211,-21.98,100,97,1.9,RU,Mon Mar  6 17:35:14 2023
417,byron bay,-28.65,153.6167,29.28,61,0,6.11,AU,Mon Mar  6 17:35:15 2023
418,peno,56.9262,32.7426,-5.77,94,99,3.93,RU,Mon Mar  6 17:35:15 2023
419,matara,5.9485,80.5353,23.03,91,15,3.89,LK,Mon Mar  6 17:35:16 2023
420,rotterdam,51.9225,4.4792,6.05,91,75,3.6,NL,Mon Mar  6 17:35:17 2023
421,srednekolymsk,67.45,153.6833,-32.28,97,61,1.0,RU,Mon Mar  6 17:35:17 2023
422,presidencia roque saenz pena,-26.7852,-60.4388,27.87,36,0,2.68,AR,Mon Mar  6 17:35:18 2023
423,jacareacanga,-6.2222,-57.7528,23.83,99,86,1.57,BR,Mon Mar  6 17:35:18 2023
424,tank,32.2217,70.3793,21.01,39,1,1.8,PK,Mon Mar  6 17:35:19 2023
425,morro bay,35.3658,-120.8499,14.77,68,100,3.13,US,Mon Mar  6 17:35:19 2023
426,leshukonskoye,64.8989,45.7622,-15.27,97,98,2.38,RU,Mon Mar  6 17:35:19 2023
427,sinjar,36.3209,41.8754,12.26,55,65,3.42,IQ,Mon Mar  6 17:35:20 2023
428,lima,-12.0432,-77.0282,25.14,65,0,6.17,PE,Mon Mar  6 17:29:32 2023
429,ocampo,21.65,-101.5,26.42,9,14,4.02,MX,Mon Mar  6 17:35:20 2023
430,san quintin,30.4833,-115.95,14.9,62,100,8.5,MX,Mon Mar  6 17:35:21 2023
431,hornepayne,49.2138,-84.7705,-2.87,90,100,2.75,CA,Mon Mar  6 17:35:21 2023
432,mancora,-4.1078,-81.0475,24.29,91,100,3.4,PE,Mon Mar  6 17:35:21 2023
433,saint-denis,48.9167,2.3333,7.09,68,100,5.14,FR,Mon Mar  6 17:35:22 2023
434,scarborough,54.2797,-0.4044,2.76,86,99,0.89,GB,Mon Mar  6 17:22:46 2023
435,hassan,13.0006,76.0994,17.44,45,37,2.42,IN,Mon Mar  6 17:35:22 2023
436,jieshi,22.8134,115.8257,15.2,72,6,5.17,CN,Mon Mar  6 17:35:22 2023
437,ancud,-41.8697,-73.8203,12.73,88,100,1.08,CL,Mon Mar  6 17:30:29 2023
438,obo,5.3998,26.4869,27.24,35,60,2.11,CF,Mon Mar  6 17:35:23 2023
439,sitka,57.0531,-135.33,0.94,27,0,4.12,US,Mon Mar  6 17:35:23 2023
440,zheleznodorozhnyy,55.7503,38.0042,-3.71,96,53,2.43,RU,Mon Mar  6 17:35:24 2023
441,tulun,54.5611,100.5792,-12.52,98,93,1.85,RU,Mon Mar  6 17:35:24 2023
442,huntington,38.4193,-82.4452,24.5,19,0,7.2,US,Mon Mar  6 17:32:54 2023
443,hendrina,-26.1588,29.7153,14.63,98,13,3.85,ZA,Mon Mar  6 17:35:25 2023
444,katangli,51.7102,143.2326,-8.84,92,100,3.94,RU,Mon Mar  6 17:35:25 2023
445,tuatapere,-46.1333,167.6833,18.37,53,85,2.72,NZ,Mon Mar  6 17:35:25 2023
446,kosh-agach,50.0,88.6667,-12.81,94,84,0.31,RU,Mon Mar  6 17:30:32 2023
447,onesti,46.25,26.75,2.02,56,100,1.94,RO,Mon Mar  6 17:35:26 2023
448,prince rupert,54.3161,-130.3201,1.05,44,0,2.57,CA,Mon Mar  6 17:33:42 2023
449,accra,5.556,-0.1969,28.23,83,40,6.69,GH,Mon Mar  6 17:35:27 2023
450,bolotnoye,55.6717,84.3981,-2.07,88,100,8.97,RU,Mon Mar  6 17:35:27 2023
451,suez,29.9737,32.5263,14.56,69,60,4.22,EG,Mon Mar  6 17:35:27 2023
452,ahipara,-35.1667,173.1667,20.94,66,14,1.1,NZ,Mon Mar  6 17:32:09 2023
453,jacobina,-11.1806,-40.5183,24.81,54,2,2.14,BR,Mon Mar  6 17:35:28 2023
454,nome,64.5011,-165.4064,0.65,100,100,6.17,US,Mon Mar  6 17:35:28 2023
455,luorong,24.4058,109.6086,18.7,56,57,1.4,CN,Mon Mar  6 17:35:29 2023
456,meulaboh,4.1363,96.1285,23.9,88,13,1.33,ID,Mon Mar  6 17:35:30 2023
457,kyra,49.5776,111.9753,-5.93,82,29,3.98,RU,Mon Mar  6 17:35:30 2023
458,urucara,-2.5364,-57.76,24.61,97,93,1.26,BR,Mon Mar  6 17:35:31 2023
459,kirkwall,58.9848,-2.9587,0.03,86,75,9.77,GB,Mon Mar  6 17:35:31 2023
460,furukawa,38.5717,140.9556,-0.14,62,2,1.57,JP,Mon Mar  6 17:35:32 2023
461,strezhevoy,60.7333,77.5889,-6.12,96,100,3.31,RU,Mon Mar  6 17:28:47 2023
462,mayo,38.8876,-76.5119,15.07,51,0,3.6,US,Mon Mar  6 17:30:49 2023
463,ono,34.85,134.9333,6.68,68,18,0.63,JP,Mon Mar  6 17:25:58 2023
464,havre-saint-pierre,50.2334,-63.5986,-1.0,86,100,3.6,CA,Mon Mar  6 17:35:33 2023
465,itarema,-2.9248,-39.9167,26.83,78,100,6.19,BR,Mon Mar  6 17:35:34 2023
466,sierpc,52.8568,19.6691,0.55,97,100,2.07,PL,Mon Mar  6 17:35:34 2023
467,marsa matruh,31.3525,27.2453,12.11,82,0,1.54,EG,Mon Mar  6 17:35:35 2023
468,yazman,29.1212,71.7446,22.33,29,22,3.62,PK,Mon Mar  6 17:35:35 2023
469,san rafael,-34.6177,-68.3301,28.43,37,0,2.51,AR,Mon Mar  6 17:33:03 2023
470,talnakh,69.4865,88.3972,-25.48,95,99,2.78,RU,Mon Mar  6 17:35:35 2023
471,padang,-0.9492,100.3543,24.03,86,100,1.78,ID,Mon Mar  6 17:32:53 2023
472,ouesso,1.6136,16.0517,26.32,58,95,1.23,CG,Mon Mar  6 17:35:36 2023
473,kuzovatovo,53.5468,47.6866,-9.77,94,36,3.51,RU,Mon Mar  6 17:35:36 2023
474,whitehorse,60.7161,-135.0538,-10.5,58,75,0.45,CA,Mon Mar  6 17:30:48 2023
475,krasnoshchekovo,51.6708,82.7289,1.73,83,100,8.8,RU,Mon Mar  6 17:35:37 2023
476,souillac,-20.5167,57.5167,25.21,94,75,1.03,MU,Mon Mar  6 17:35:37 2023
477,benguela,-12.5763,13.4055,24.53,78,84,2.22,AO,Mon Mar  6 17:35:37 2023
478,panvel,18.9833,73.1,25.04,59,66,3.55,IN,Mon Mar  6 17:35:38 2023
479,cruzeiro do sul,-29.5128,-51.9853,23.62,93,100,1.82,BR,Mon Mar  6 17:35:38 2023
480,humberto de campos,-2.5983,-43.4611,24.94,91,97,2.65,BR,Mon Mar  6 17:33:46 2023
481,oistins,13.0667,-59.5333,26.05,73,40,5.66,BB,Mon Mar  6 17:35:38 2023
482,imeni poliny osipenko,52.4201,136.4853,-13.14,93,95,1.57,RU,Mon Mar  6 17:35:39 2023
483,paramonga,-10.6667,-77.8333,23.88,74,77,3.36,PE,Mon Mar  6 17:35:39 2023
484,medicine hat,50.0501,-110.6683,-7.1,83,100,5.14,CA,Mon Mar  6 17:33:43 2023
485,oktyabrskoye,43.0645,44.7417,0.08,93,100,2.0,RU,Mon Mar  6 17:35:39 2023
486,vila velha,-20.3297,-40.2925,26.97,87,20,5.66,BR,Mon Mar  6 17:35:40 2023
487,ouango,4.3133,22.5552,25.35,47,39,0.3,CF,Mon Mar  6 17:35:40 2023
488,komsomolskiy,40.4272,71.7189,7.4,76,48,1.03,UZ,Mon Mar  6 17:35:40 2023
489,graciano sanchez,23.9167,-99.2833,32.53,31,37,4.65,MX,Mon Mar  6 17:35:41 2023
490,kalmunai,7.4167,81.8167,24.68,84,29,2.13,LK,Mon Mar  6 17:35:41 2023
491,marzuq,14.4,46.4667,17.58,37,0,2.7,YE,Mon Mar  6 17:35:42 2023
492,si chiang mai,17.9564,102.5867,19.49,61,0,1.75,TH,Mon Mar  6 17:35:42 2023
493,berlevag,70.8578,29.0864,-9.03,62,75,4.63,NO,Mon Mar  6 17:35:42 2023
494,bereda,43.2686,-7.5406,11.34,100,78,0.89,ES,Mon Mar  6 17:35:43 2023
495,santa cruz,-17.8,-63.1667,30.03,66,40,6.17,BO,Mon Mar  6 17:35:43 2023
496,hamilton,39.1834,-84.5333,23.05,36,0,8.75,US,Mon Mar  6 17:35:43 2023
497,newala,-10.9431,39.2787,18.73,98,100,1.79,TZ,Mon Mar  6 17:35:44 2023
498,cortez,37.3489,-108.5859,12.42,20,0,8.75,US,Mon Mar  6 17:35:44 2023
499,fortuna,40.5982,-124.1573,8.29,93,20,5.14,US,Mon Mar  6 17:35:45 2023
500,laela,-8.5667,32.05,16.15,94,100,1.25,TZ,Mon Mar  6 17:35:45 2023
501,bilma,18.6853,12.9164,27.44,11,7,3.48,NE,Mon Mar  6 17:35:45 2023
502,codrington,-38.2667,141.9667,13.92,68,95,7.19,AU,Mon Mar  6 17:35:46 2023
503,lufilufi,-13.8745,-171.5986,29.88,75,80,7.26,WS,Mon Mar  6 17:35:46 2023
504,chilliwack,49.1747,-121.9443,11.12,48,82,2.24,CA,Mon Mar  6 17:35:46 2023
505,gatton,-27.55,152.2833,26.35,51,1,1.62,AU,Mon Mar  6 17:35:46 2023
506,dehloran,32.6941,47.2679,19.78,65,90,3.42,IR,Mon Mar  6 17:35:47 2023
507,bonthe,7.5264,-12.505,24.34,89,91,1.77,SL,Mon Mar  6 17:35:47 2023
508,show low,34.2542,-110.0298,14.16,21,0,10.29,US,Mon Mar  6 17:35:47 2023
509,middlebury,44.0153,-73.1673,2.25,38,0,4.12,US,Mon Mar  6 17:35:48 2023
510,kelvington,52.1667,-103.5343,-14.91,89,56,1.24,CA,Mon Mar  6 17:35:48 2023
511,maku,39.2911,44.4521,4.93,65,2,2.97,IR,Mon Mar  6 17:35:49 2023
512,karachi,24.9056,67.0822,20.9,56,0,0.0,PK,Mon Mar  6 17:32:03 2023
513,ranong,9.9658,98.6348,22.96,91,4,2.15,TH,Mon Mar  6 17:35:49 2023
514,hwange,-18.3693,26.5019,22.37,76,79,1.02,ZW,Mon Mar  6 17:35:49 2023
515,sihora,23.4833,80.1167,21.24,32,67,2.09,IN,Mon Mar  6 17:35:50 2023
516,launceston,-41.45,147.1667,14.8,68,45,7.72,AU,Mon Mar  6 17:35:50 2023
517,sangar,63.9242,127.4739,-25.7,99,100,0.89,RU,Mon Mar  6 17:35:51 2023
518,senneterre,48.3835,-77.2328,-6.96,88,82,4.66,CA,Mon Mar  6 17:35:51 2023
519,barrhead,55.7992,-4.3929,1.58,76,100,3.09,GB,Mon Mar  6 17:35:51 2023
520,salinas,36.6777,-121.6555,13.49,52,40,4.63,US,Mon Mar  6 17:35:44 2023
521,luderitz,-26.6481,15.1594,16.7,80,0,8.61,NA,Mon Mar  6 17:35:52 2023
522,peace river,56.2501,-117.286,-11.83,56,75,3.6,CA,Mon Mar  6 17:35:52 2023
523,warrnambool,-38.3833,142.4833,14.22,68,90,9.47,AU,Mon Mar  6 17:35:53 2023
524,veraval,20.9,70.3667,24.1,50,0,1.87,IN,Mon Mar  6 17:35:53 2023
525,warren,39.4334,-84.1666,22.66,37,52,6.17,US,Mon Mar  6 17:35:53 2023
526,sawakin,19.1059,37.3321,26.31,77,0,4.03,SD,Mon Mar  6 17:35:54 2023
527,labuhan,-6.8844,112.2051,24.47,87,86,1.92,ID,Mon Mar  6 17:35:54 2023
528,samarai,-10.6167,150.6667,27.95,72,55,2.32,PG,Mon Mar  6 17:35:55 2023
529,hervey bay,-25.2986,152.8535,25.65,62,1,2.6,AU,Mon Mar  6 17:35:55 2023
530,pacific grove,36.6177,-121.9166,12.71,61,0,4.63,US,Mon Mar  6 17:33:44 2023
531,ilovlya,49.3033,43.9796,-0.79,69,30,1.93,RU,Mon Mar  6 17:35:56 2023
532,chimbote,-9.0853,-78.5783,24.11,72,100,3.02,PE,Mon Mar  6 17:35:07 2023
533,samarina,57.8878,27.8054,-4.06,94,98,3.43,RU,Mon Mar  6 17:35:56 2023
534,havoysund,70.9963,24.6622,-7.87,70,14,4.12,NO,Mon Mar  6 17:35:56 2023
535,kimbe,-5.5502,150.1429,27.0,84,98,0.58,PG,Mon Mar  6 17:35:57 2023
536,saint-joseph,-21.3667,55.6167,25.26,86,95,3.83,RE,Mon Mar  6 17:35:57 2023
537,evensk,61.95,159.2333,-14.93,90,100,4.98,RU,Mon Mar  6 17:35:58 2023
538,lishui,28.4604,119.9103,9.49,61,9,1.27,CN,Mon Mar  6 17:35:58 2023
539,orshanka,56.9161,47.8933,-10.0,99,100,1.01,RU,Mon Mar  6 17:35:58 2023
540,parkent,41.2944,69.6764,8.9,52,8,4.89,UZ,Mon Mar  6 17:35:59 2023
541,panguna,-6.3164,155.4848,26.97,61,74,0.68,PG,Mon Mar  6 17:35:59 2023
542,high level,58.5169,-117.136,-16.94,55,0,2.57,CA,Mon Mar  6 17:35:08 2023
543,san policarpo,12.1791,125.5072,25.52,83,9,5.06,PH,Mon Mar  6 17:36:00 2023
544,mudon,16.2578,97.7164,23.07,71,0,1.3,MM,Mon Mar  6 17:36:00 2023
